8 80 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 275.0 290.0 39.92
2 2.0 1 435.0 450.0 22.68
3 2.0 1 260.0 275.0 22.68
4 2.0 1 195.0 210.0 29.48
5 2.0 2 505.0 520.0 54.7
6 2.0 1 170.0 185.0 30.78
7 2.0 1 500.0 515.0 34.13
8 2.0 1 175.0 190.0 32.77
9 2.0 1 430.0 445.0 50.75
10 2.0 2 70.0 85.0 41.63
11 2.0 2 335.0 350.0 55.08
12 2.0 1 460.0 475.0 32.28
13 2.0 1 205.0 220.0 17.85
14 2.0 1 480.0 495.0 22.55
15 2.0 1 345.0 360.0 42.0
16 2.0 1 380.0 395.0 41.35
17 2.0 1 350.0 365.0 39.6
18 2.0 1 470.0 485.0 24.72
19 2.0 1 595.0 610.0 42.48
20 2.0 2 550.0 565.0 46.43
21 2.0 1 80.0 95.0 29.92
22 2.0 1 540.0 555.0 50.17
23 2.0 1 250.0 265.0 22.43
24 2.0 1 75.0 90.0 14.57
25 2.0 1 125.0 140.0 42.0
26 2.0 2 255.0 270.0 45.48
27 2.0 3 395.0 410.0 36.23
28 2.0 1 255.0 270.0 50.92
29 2.0 1 365.0 380.0 39.6
30 2.0 2 460.0 475.0 27.8
31 2.0 1 120.0 135.0 24.5
32 2.0 1 110.0 125.0 37.52
33 2.0 1 365.0 380.0 47.18
34 2.0 1 365.0 380.0 45.02
35 2.0 1 425.0 440.0 37.43
36 2.0 2 225.0 240.0 20.15
37 2.0 1 210.0 225.0 49.73
38 2.0 1 535.0 550.0 49.12
39 2.0 1 105.0 120.0 38.23
40 2.0 1 375.0 390.0 44.28
41 2.0 -1 294.92 329.92 39.92
42 2.0 -1 443.68 472.68 22.68
43 2.0 -1 268.68 297.68 22.68
44 2.0 -1 207.48 239.48 29.48
45 2.0 -2 536.7 574.7 54.7
46 2.0 -1 183.78 215.78 30.78
47 2.0 -1 516.13 549.13 34.13
48 2.0 -1 189.77 222.77 32.77
49 2.0 -1 458.75 495.75 50.75
50 2.0 -2 91.63 126.63 41.63
51 2.0 -2 367.08 405.08 55.08
52 2.0 -1 474.28 507.28 32.28
53 2.0 -1 210.85 237.85 17.85
54 2.0 -1 488.55 517.55 22.55
55 2.0 -1 367.0 402.0 42.0
56 2.0 -1 401.35 436.35 41.35
57 2.0 -1 369.6 404.6 39.6
58 2.0 -1 479.72 509.72 24.72
59 2.0 -1 617.48 652.48 42.48
60 2.0 -2 575.43 611.43 46.43
61 2.0 -1 92.92 124.92 29.92
62 2.0 -1 568.17 605.17 50.17
63 2.0 -1 258.43 287.43 22.43
64 2.0 -1 79.57 104.57 14.57
65 2.0 -1 147.0 182.0 42.0
66 2.0 -2 279.48 315.48 45.48
67 2.0 -3 412.23 446.23 36.23
68 2.0 -1 283.92 320.92 50.92
69 2.0 -1 384.6 419.6 39.6
70 2.0 -2 471.8 502.8 27.8
71 2.0 -1 129.5 159.5 24.5
72 2.0 -1 128.52 162.52 37.52
73 2.0 -1 391.18 427.18 47.18
74 2.0 -1 389.02 425.02 45.02
75 2.0 -1 443.43 477.43 37.43
76 2.0 -2 232.15 260.15 20.15
77 2.0 -1 237.73 274.73 49.73
78 2.0 -1 562.12 599.12 49.12
79 2.0 -1 124.23 158.23 38.23
80 2.0 -1 398.28 434.28 44.28
81 0.0 0 0.0 840 840
