8 120 840 6 0
0 0.0 0 0.0 840 840
1 2.0 1 65.0 80.0 40.23
2 2.0 1 95.0 110.0 14.57
3 2.0 1 365.0 380.0 51.63
4 2.0 1 115.0 130.0 30.27
5 2.0 1 485.0 500.0 49.35
6 2.0 1 195.0 210.0 39.6
7 2.0 1 90.0 105.0 36.63
8 2.0 1 580.0 595.0 27.5
9 2.0 1 245.0 260.0 27.37
10 2.0 2 170.0 185.0 32.77
11 2.0 1 125.0 140.0 42.37
12 2.0 1 180.0 195.0 50.27
13 2.0 1 90.0 105.0 30.85
14 2.0 1 65.0 80.0 52.05
15 2.0 1 120.0 135.0 14.57
16 2.0 1 365.0 380.0 27.8
17 2.0 1 445.0 460.0 54.62
18 2.0 1 235.0 250.0 11.28
19 2.0 1 260.0 275.0 27.2
20 2.0 2 570.0 585.0 14.57
21 2.0 2 100.0 115.0 27.0
22 2.0 1 565.0 580.0 37.43
23 2.0 2 255.0 270.0 30.85
24 2.0 1 145.0 160.0 51.27
25 2.0 1 350.0 365.0 35.98
26 2.0 1 155.0 170.0 17.85
27 2.0 2 485.0 500.0 53.82
28 2.0 2 130.0 145.0 34.37
29 2.0 1 410.0 425.0 29.92
30 2.0 2 565.0 580.0 27.57
31 2.0 2 360.0 375.0 41.12
32 2.0 1 95.0 110.0 31.2
33 2.0 2 435.0 450.0 27.8
34 2.0 1 260.0 275.0 57.37
35 2.0 1 355.0 370.0 55.92
36 2.0 1 120.0 135.0 47.22
37 2.0 1 550.0 565.0 45.38
38 2.0 1 310.0 325.0 41.4
39 2.0 1 235.0 250.0 60.65
40 2.0 1 255.0 270.0 37.77
41 2.0 1 445.0 460.0 53.57
42 2.0 1 520.0 535.0 27.8
43 2.0 1 195.0 210.0 32.73
44 2.0 2 190.0 205.0 30.63
45 2.0 1 100.0 115.0 11.28
46 2.0 1 285.0 300.0 38.3
47 2.0 1 115.0 130.0 49.35
48 2.0 1 235.0 250.0 11.28
49 2.0 1 230.0 245.0 17.85
50 2.0 1 360.0 375.0 27.8
51 2.0 2 195.0 210.0 35.67
52 2.0 1 555.0 570.0 42.0
53 2.0 1 565.0 580.0 37.52
54 2.0 2 450.0 465.0 25.23
55 2.0 1 330.0 345.0 24.5
56 2.0 1 200.0 215.0 30.85
57 2.0 2 565.0 580.0 60.57
58 2.0 2 60.0 75.0 22.68
59 2.0 1 520.0 535.0 20.3
60 2.0 1 275.0 290.0 54.52
61 2.0 -1 85.23 120.23 40.23
62 2.0 -1 99.57 124.57 14.57
63 2.0 -1 394.63 431.63 51.63
64 2.0 -1 128.27 160.27 30.27
65 2.0 -1 512.35 549.35 49.35
66 2.0 -1 214.6 249.6 39.6
67 2.0 -1 107.63 141.63 36.63
68 2.0 -1 591.5 622.5 27.5
69 2.0 -1 256.37 287.37 27.37
70 2.0 -2 184.77 217.77 32.77
71 2.0 -1 147.37 182.37 42.37
72 2.0 -1 208.27 245.27 50.27
73 2.0 -1 103.85 135.85 30.85
74 2.0 -1 95.05 132.05 52.05
75 2.0 -1 124.57 149.57 14.57
76 2.0 -1 376.8 407.8 27.8
77 2.0 -1 476.62 514.62 54.62
78 2.0 -1 238.28 261.28 11.28
79 2.0 -1 271.2 302.2 27.2
80 2.0 -2 574.57 599.57 14.57
81 2.0 -2 111.0 142.0 27.0
82 2.0 -1 583.43 617.43 37.43
83 2.0 -2 268.85 300.85 30.85
84 2.0 -1 174.27 211.27 51.27
85 2.0 -1 366.98 400.98 35.98
86 2.0 -1 160.85 187.85 17.85
87 2.0 -2 515.82 553.82 53.82
88 2.0 -2 146.37 179.37 34.37
89 2.0 -1 422.92 454.92 29.92
90 2.0 -2 576.57 607.57 27.57
91 2.0 -2 381.12 416.12 41.12
92 2.0 -1 109.2 141.2 31.2
93 2.0 -2 446.8 477.8 27.8
94 2.0 -1 294.37 332.37 57.37
95 2.0 -1 387.92 425.92 55.92
96 2.0 -1 146.22 182.22 47.22
97 2.0 -1 574.38 610.38 45.38
98 2.0 -1 331.4 366.4 41.4
99 2.0 -1 271.65 310.65 60.65
100 2.0 -1 273.77 307.77 37.77
101 2.0 -1 475.57 513.57 53.57
102 2.0 -1 531.8 562.8 27.8
103 2.0 -1 209.73 242.73 32.73
104 2.0 -2 203.63 235.63 30.63
105 2.0 -1 103.28 126.28 11.28
106 2.0 -1 304.3 338.3 38.3
107 2.0 -1 142.35 179.35 49.35
108 2.0 -1 238.28 261.28 11.28
109 2.0 -1 235.85 262.85 17.85
110 2.0 -1 371.8 402.8 27.8
111 2.0 -2 211.67 245.67 35.67
112 2.0 -1 577.0 612.0 42.0
113 2.0 -1 583.52 617.52 37.52
114 2.0 -2 460.23 490.23 25.23
115 2.0 -1 339.5 369.5 24.5
116 2.0 -1 213.85 245.85 30.85
117 2.0 -2 601.57 640.57 60.57
118 2.0 -2 68.68 97.68 22.68
119 2.0 -1 527.3 555.3 20.3
120 2.0 -1 306.52 344.52 54.52
121 0.0 0 0.0 840 840
