id, arrivalTime, startTime, pickUp, dropOff, amount
0,11:35:00,14:20:00,13,12,1
1,07:00:00,11:40:00,6,10,1
2,07:00:00,13:55:00,9,4,1
3,07:00:00,08:00:00,0,10,1
4,07:00:00,09:00:00,1,4,1
5,11:05:00,16:15:00,12,6,1
6,07:00:00,08:35:00,3,13,2
7,07:00:00,10:40:00,0,11,1
8,07:40:00,15:50:00,0,12,1
9,07:00:00,15:30:00,10,5,1
10,07:00:00,09:45:00,5,8,1
11,07:00:00,08:45:00,1,9,1
12,07:00:00,11:40:00,11,0,1
13,07:00:00,10:40:00,1,13,1
14,09:30:00,13:40:00,1,4,1
15,07:00:00,08:15:00,8,1,1
16,07:00:00,14:15:00,8,4,1
17,14:10:00,15:50:00,9,0,1
18,07:00:00,10:45:00,13,2,1
19,11:15:00,14:50:00,0,13,1
