id, arrivalTime, startTime, pickUp, dropOff, amount
0,08:20:00,16:15:00,3,11,1
1,09:15:00,15:15:00,12,1,2
2,07:00:00,08:30:00,5,8,1
3,07:35:00,16:20:00,2,12,1
4,07:00:00,09:50:00,9,10,2
5,07:00:00,08:40:00,3,2,1
6,09:25:00,17:00:00,0,12,1
7,07:00:00,11:50:00,11,2,1
8,07:00:00,14:15:00,10,3,1
9,07:00:00,13:10:00,7,10,2
10,07:00:00,10:10:00,1,13,1
11,07:05:00,11:20:00,13,6,1
12,07:00:00,12:15:00,13,9,2
13,08:40:00,15:50:00,9,3,1
14,07:00:00,10:30:00,6,9,1
15,07:00:00,12:00:00,1,4,2
16,07:00:00,11:40:00,9,12,1
17,07:00:00,10:35:00,0,1,1
18,07:00:00,16:20:00,7,10,2
19,07:00:00,08:40:00,6,7,1
20,07:00:00,11:30:00,11,10,1
21,07:00:00,14:10:00,2,7,1
22,07:00:00,09:10:00,0,8,1
23,07:00:00,12:00:00,6,10,1
24,07:00:00,13:30:00,2,9,1
25,07:00:00,11:35:00,10,9,1
26,07:00:00,10:55:00,13,1,1
27,11:00:00,14:55:00,3,7,1
28,07:00:00,09:45:00,10,11,1
29,07:00:00,09:20:00,4,7,1
30,07:00:00,08:45:00,12,13,1
31,07:00:00,10:25:00,12,8,2
32,11:25:00,14:55:00,11,13,1
33,07:00:00,16:30:00,9,5,1
34,07:00:00,16:00:00,4,2,1
35,11:25:00,12:35:00,2,11,1
36,07:00:00,16:15:00,12,0,1
37,09:50:00,12:40:00,7,8,1
38,07:00:00,09:45:00,4,9,1
39,07:00:00,14:00:00,4,7,1
40,07:00:00,15:00:00,11,2,1
41,10:05:00,12:15:00,2,6,1
42,07:00:00,08:20:00,13,11,1
43,08:00:00,16:35:00,1,8,1
44,07:00:00,13:20:00,4,12,2
45,07:00:00,08:15:00,2,7,1
46,07:00:00,08:45:00,3,5,1
47,07:00:00,11:40:00,2,12,1
48,11:45:00,13:05:00,13,12,2
49,08:30:00,12:05:00,5,0,1
50,07:00:00,11:15:00,7,3,2
51,07:00:00,13:35:00,10,6,1
52,07:00:00,13:10:00,5,11,1
53,07:00:00,16:30:00,0,8,1
54,14:25:00,15:25:00,13,10,2
55,07:00:00,08:20:00,12,6,2
56,07:00:00,13:35:00,9,3,1
57,07:00:00,08:30:00,9,10,2
58,07:00:00,10:35:00,5,8,1
59,07:00:00,08:55:00,9,11,1
60,07:00:00,13:45:00,8,1,1
61,07:00:00,13:35:00,12,3,1
62,09:55:00,12:30:00,0,13,1
63,07:00:00,09:55:00,0,1,1
64,07:15:00,08:40:00,0,6,1
65,07:00:00,09:10:00,6,7,1
66,07:00:00,15:00:00,10,12,1
67,07:00:00,08:55:00,9,0,1
68,07:00:00,13:55:00,2,7,1
69,07:00:00,13:05:00,1,2,1
70,07:00:00,09:35:00,13,4,1
71,07:10:00,15:10:00,9,1,1
72,07:00:00,11:30:00,4,12,1
73,07:00:00,13:55:00,1,6,2
74,07:00:00,10:00:00,2,3,1
75,07:00:00,12:20:00,2,9,1
76,07:00:00,12:45:00,4,12,2
77,10:05:00,12:10:00,13,4,1
78,07:00:00,10:40:00,8,5,2
79,10:10:00,15:55:00,1,3,1
80,07:00:00,16:55:00,12,5,2
81,09:10:00,15:55:00,7,3,2
82,07:00:00,08:30:00,4,10,1
83,07:00:00,10:05:00,6,12,1
84,07:00:00,10:35:00,13,4,1
85,07:00:00,15:05:00,8,2,2
86,07:00:00,16:45:00,0,4,1
87,11:15:00,15:10:00,7,4,2
88,08:10:00,15:45:00,5,3,1
89,09:30:00,13:15:00,10,13,1
90,07:00:00,10:50:00,11,6,2
91,07:00:00,10:00:00,6,2,1
92,07:00:00,16:20:00,0,3,1
93,07:00:00,11:35:00,4,12,1
94,07:00:00,13:10:00,8,9,1
95,07:00:00,13:00:00,7,10,1
96,07:00:00,12:20:00,12,6,1
97,12:00:00,15:05:00,7,5,2
98,07:00:00,09:45:00,11,9,2
99,07:00:00,10:25:00,6,3,1
