id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,09:35:00,11,9,1
1,11:05:00,12:20:00,8,0,2
2,07:00:00,09:05:00,9,4,2
3,07:00:00,14:15:00,4,2,1
4,07:00:00,16:40:00,10,14,1
5,07:00:00,10:30:00,12,7,1
6,07:00:00,09:55:00,10,4,1
7,07:00:00,11:05:00,5,10,1
8,07:00:00,10:40:00,4,11,2
9,07:00:00,08:40:00,5,4,2
10,07:00:00,10:55:00,8,3,2
11,08:45:00,14:25:00,4,10,2
12,07:00:00,14:00:00,2,8,2
13,07:00:00,14:25:00,3,6,1
14,07:00:00,09:10:00,3,0,2
15,07:00:00,10:05:00,1,13,1
16,08:15:00,11:40:00,3,13,1
17,07:00:00,12:45:00,4,6,1
18,07:00:00,13:20:00,8,2,1
19,07:00:00,09:10:00,1,10,1
20,07:00:00,08:00:00,7,6,2
21,07:45:00,16:40:00,10,4,1
22,07:00:00,13:30:00,13,10,1
23,07:00:00,08:35:00,10,4,1
24,07:00:00,09:05:00,14,0,1
25,07:00:00,08:15:00,6,4,1
26,07:00:00,12:15:00,11,13,1
27,07:00:00,08:25:00,10,2,1
28,08:45:00,15:50:00,9,5,1
29,10:00:00,14:05:00,2,9,1
30,07:00:00,08:30:00,12,1,1
31,07:00:00,11:45:00,4,8,1
32,07:00:00,14:20:00,4,8,2
33,07:00:00,08:35:00,4,14,1
34,12:15:00,16:20:00,0,12,1
35,07:00:00,12:50:00,5,13,2
36,07:00:00,13:35:00,11,6,1
37,07:00:00,16:25:00,0,12,2
38,07:00:00,11:45:00,3,1,1
39,14:15:00,15:40:00,12,0,2
40,07:00:00,09:50:00,6,12,1
41,07:05:00,14:00:00,8,9,2
42,07:30:00,12:35:00,13,5,1
43,07:00:00,12:50:00,7,11,1
44,07:00:00,14:00:00,12,0,1
45,08:40:00,11:25:00,12,11,1
46,10:35:00,12:55:00,0,12,1
47,07:00:00,09:50:00,2,8,1
48,07:00:00,14:40:00,9,7,2
49,08:20:00,09:40:00,4,8,1
