id, arrivalTime, startTime, pickUp, dropOff, amount
0,09:35:00,14:00:00,13,10,1
1,07:00:00,08:15:00,0,4,1
2,07:00:00,15:05:00,6,8,1
3,09:00:00,15:05:00,8,5,1
4,07:50:00,09:45:00,10,7,1
5,07:00:00,10:15:00,2,7,1
6,07:00:00,09:45:00,3,6,1
7,07:00:00,11:15:00,3,0,1
8,07:00:00,09:35:00,6,11,1
9,07:00:00,12:55:00,14,11,2
10,07:00:00,10:45:00,12,3,2
11,07:00:00,10:20:00,11,13,1
12,07:00:00,14:50:00,9,0,1
13,07:00:00,08:05:00,4,6,2
14,11:10:00,15:20:00,7,12,2
15,07:00:00,10:10:00,13,4,1
16,07:00:00,12:00:00,13,12,1
17,07:00:00,13:30:00,4,1,1
18,07:00:00,13:15:00,4,2,1
19,07:00:00,09:30:00,3,11,1
20,07:00:00,14:40:00,12,11,1
21,07:00:00,11:00:00,11,10,1
22,07:00:00,14:05:00,6,1,1
23,07:00:00,09:10:00,11,10,1
24,11:05:00,15:55:00,13,11,1
25,12:00:00,15:15:00,2,7,2
26,12:15:00,14:05:00,9,10,2
27,07:40:00,09:05:00,1,5,1
28,07:00:00,16:25:00,14,7,1
29,07:00:00,12:50:00,6,12,1
30,09:45:00,16:20:00,12,13,1
31,07:00:00,08:45:00,10,4,1
32,07:00:00,12:50:00,8,4,1
33,07:00:00,08:30:00,9,2,1
34,11:20:00,12:30:00,3,8,1
35,08:00:00,14:50:00,9,0,1
36,07:00:00,09:55:00,12,5,1
37,07:00:00,09:55:00,3,4,1
38,07:00:00,10:40:00,5,13,2
39,07:00:00,10:10:00,3,12,1
40,07:00:00,14:15:00,13,10,1
41,07:00:00,15:25:00,13,5,1
42,07:00:00,13:50:00,7,12,1
43,07:00:00,11:25:00,2,9,1
44,07:00:00,11:25:00,10,13,1
45,07:00:00,12:55:00,9,14,1
46,07:00:00,14:00:00,0,4,1
47,07:00:00,14:50:00,5,4,1
48,07:00:00,09:45:00,2,1,2
49,07:00:00,10:40:00,0,7,1
50,07:20:00,12:40:00,3,12,1
51,07:00:00,15:50:00,11,13,1
52,07:00:00,13:50:00,1,8,1
53,07:00:00,14:40:00,12,5,2
54,12:05:00,14:15:00,11,12,1
55,08:10:00,09:45:00,12,14,1
56,07:00:00,13:50:00,4,0,2
57,07:00:00,14:55:00,5,1,1
58,07:00:00,14:30:00,9,3,1
59,07:00:00,10:25:00,5,11,1
60,07:00:00,13:10:00,1,0,1
61,07:00:00,11:20:00,11,8,1
62,07:00:00,13:15:00,2,9,1
63,09:00:00,13:30:00,3,6,2
64,11:50:00,15:40:00,3,1,1
65,07:00:00,08:55:00,5,6,1
66,07:30:00,15:20:00,10,0,3
67,07:00:00,09:55:00,8,11,1
68,12:15:00,15:25:00,0,2,1
69,07:00:00,08:05:00,9,3,1
70,07:00:00,16:45:00,13,12,1
71,07:00:00,11:45:00,11,0,1
72,09:05:00,15:00:00,14,3,1
73,09:55:00,16:40:00,7,5,1
74,07:10:00,14:45:00,1,13,2
75,14:20:00,16:15:00,7,3,1
76,07:00:00,12:45:00,5,13,1
77,07:00:00,13:30:00,6,1,1
78,10:15:00,15:30:00,11,6,1
79,07:00:00,11:45:00,12,13,1
80,07:00:00,10:45:00,6,11,1
81,11:30:00,17:00:00,0,9,2
82,08:35:00,09:35:00,6,9,1
83,07:00:00,09:40:00,2,8,1
84,07:00:00,09:25:00,6,9,1
85,07:00:00,08:40:00,1,2,1
86,07:00:00,12:10:00,13,1,1
87,07:00:00,15:45:00,4,2,2
88,11:35:00,15:25:00,11,8,1
89,14:05:00,15:20:00,13,8,1
