10 20 480 6 0
0 0.0 0 0.0 480 480
1 2.0 2 125.0 140.0 44.35
2 2.0 1 225.0 240.0 41.42
3 2.0 1 220.0 235.0 56.13
4 2.0 1 95.0 110.0 30.08
5 2.0 1 65.0 80.0 32.92
6 2.0 1 100.0 115.0 37.4
7 2.0 1 195.0 210.0 54.68
8 2.0 2 120.0 135.0 37.5
9 2.0 1 195.0 210.0 56.15
10 2.0 1 220.0 235.0 32.35
11 2.0 -2 148.35 184.35 44.35
12 2.0 -1 246.42 281.42 41.42
13 2.0 -1 253.13 291.13 56.13
14 2.0 -1 108.08 140.08 30.08
15 2.0 -1 79.92 112.92 32.92
16 2.0 -1 118.4 152.4 37.4
17 2.0 -1 226.68 264.68 54.68
18 2.0 -2 138.5 172.5 37.5
19 2.0 -1 228.15 266.15 56.15
20 2.0 -1 234.35 267.35 32.35
21 0.0 0 0.0 480 480
