10 60 480 6 0
0 0.0 0 0.0 480 480
1 2.0 1 110.0 125.0 43.83
2 2.0 2 230.0 245.0 27.23
3 2.0 1 185.0 200.0 44.67
4 2.0 1 215.0 230.0 51.37
5 2.0 1 185.0 200.0 37.5
6 2.0 1 220.0 235.0 37.6
7 2.0 1 135.0 150.0 22.65
8 2.0 1 165.0 180.0 51.4
9 2.0 1 80.0 95.0 48.72
10 2.0 1 230.0 245.0 63.65
11 2.0 1 210.0 225.0 34.07
12 2.0 1 175.0 190.0 62.7
13 2.0 1 110.0 125.0 22.72
14 2.0 1 155.0 170.0 30.63
15 2.0 1 95.0 110.0 14.77
16 2.0 1 195.0 210.0 37.62
17 2.0 1 225.0 240.0 57.92
18 2.0 1 125.0 140.0 44.1
19 2.0 1 60.0 75.0 48.83
20 2.0 1 135.0 150.0 44.73
21 2.0 1 100.0 115.0 22.72
22 2.0 1 145.0 160.0 37.07
23 2.0 1 125.0 140.0 29.97
24 2.0 2 190.0 205.0 30.57
25 2.0 1 150.0 165.0 34.07
26 2.0 1 90.0 105.0 30.68
27 2.0 1 235.0 250.0 51.27
28 2.0 1 85.0 100.0 51.93
29 2.0 2 70.0 85.0 22.47
30 2.0 1 140.0 155.0 30.08
31 2.0 -1 132.83 168.83 43.83
32 2.0 -2 241.23 272.23 27.23
33 2.0 -1 208.67 244.67 44.67
34 2.0 -1 244.37 281.37 51.37
35 2.0 -1 203.5 237.5 37.5
36 2.0 -1 238.6 272.6 37.6
37 2.0 -1 143.65 172.65 22.65
38 2.0 -1 194.4 231.4 51.4
39 2.0 -1 106.72 143.72 48.72
40 2.0 -1 269.65 308.65 63.65
41 2.0 -1 226.07 259.07 34.07
42 2.0 -1 213.7 252.7 62.7
43 2.0 -1 118.72 147.72 22.72
44 2.0 -1 168.63 200.63 30.63
45 2.0 -1 99.77 124.77 14.77
46 2.0 -1 213.62 247.62 37.62
47 2.0 -1 259.92 297.92 57.92
48 2.0 -1 148.1 184.1 44.1
49 2.0 -1 86.83 123.83 48.83
50 2.0 -1 158.73 194.73 44.73
51 2.0 -1 108.72 137.72 22.72
52 2.0 -1 163.07 197.07 37.07
53 2.0 -1 137.97 169.97 29.97
54 2.0 -2 203.57 235.57 30.57
55 2.0 -1 166.07 199.07 34.07
56 2.0 -1 103.68 135.68 30.68
57 2.0 -1 264.27 301.27 51.27
58 2.0 -1 114.93 151.93 51.93
59 2.0 -2 78.47 107.47 22.47
60 2.0 -1 153.08 185.08 30.08
61 0.0 0 0.0 480 480
