10 160 480 6 0
0 0.0 0 0.0 480 480
1 2.0 1 80.0 95.0 45.68
2 2.0 1 130.0 145.0 57.72
3 2.0 1 230.0 245.0 41.93
4 2.0 1 135.0 150.0 45.2
5 2.0 1 110.0 125.0 67.5
6 2.0 2 155.0 170.0 30.68
7 2.0 1 240.0 255.0 37.77
8 2.0 2 180.0 195.0 44.93
9 2.0 1 165.0 180.0 36.37
10 2.0 1 205.0 220.0 44.35
11 2.0 1 80.0 95.0 58.22
12 2.0 1 70.0 85.0 68.63
13 2.0 1 240.0 255.0 21.83
14 2.0 1 155.0 170.0 16.7
15 2.0 2 135.0 150.0 64.2
16 2.0 1 90.0 105.0 38.15
17 2.0 1 195.0 210.0 36.92
18 2.0 1 90.0 105.0 55.53
19 2.0 2 165.0 180.0 65.02
20 2.0 1 235.0 250.0 37.77
21 2.0 2 95.0 110.0 41.47
22 2.0 1 125.0 140.0 78.27
23 2.0 1 130.0 145.0 50.58
24 2.0 1 170.0 185.0 48.83
25 2.0 1 65.0 80.0 48.32
26 2.0 1 155.0 170.0 41.98
27 2.0 1 125.0 140.0 78.73
28 2.0 1 225.0 240.0 51.42
29 2.0 1 175.0 190.0 27.23
30 2.0 1 130.0 145.0 55.77
31 2.0 2 110.0 125.0 46.05
32 2.0 1 150.0 165.0 61.77
33 2.0 2 95.0 110.0 67.75
34 2.0 1 80.0 95.0 44.6
35 2.0 1 140.0 155.0 37.62
36 2.0 2 110.0 125.0 78.27
37 2.0 1 100.0 115.0 32.7
38 2.0 2 230.0 245.0 20.53
39 2.0 1 110.0 125.0 78.27
40 2.0 1 170.0 185.0 36.75
41 2.0 1 130.0 145.0 34.07
42 2.0 1 170.0 185.0 65.03
43 2.0 2 150.0 165.0 42.45
44 2.0 1 225.0 240.0 42.33
45 2.0 1 65.0 80.0 51.27
46 2.0 1 175.0 190.0 39.83
47 2.0 1 105.0 120.0 27.23
48 2.0 1 195.0 210.0 48.27
49 2.0 1 175.0 190.0 67.18
50 2.0 2 185.0 200.0 52.0
51 2.0 1 235.0 250.0 41.62
52 2.0 1 215.0 230.0 34.07
53 2.0 1 185.0 200.0 57.92
54 2.0 1 60.0 75.0 42.45
55 2.0 1 105.0 120.0 52.38
56 2.0 1 225.0 240.0 22.72
57 2.0 1 160.0 175.0 48.23
58 2.0 2 105.0 120.0 50.05
59 2.0 1 215.0 230.0 42.03
60 2.0 1 235.0 250.0 25.52
61 2.0 1 165.0 180.0 62.83
62 2.0 1 170.0 185.0 20.53
63 2.0 1 190.0 205.0 32.55
64 2.0 2 120.0 135.0 41.88
65 2.0 2 160.0 175.0 20.53
66 2.0 1 105.0 120.0 64.7
67 2.0 1 205.0 220.0 60.92
68 2.0 1 70.0 85.0 45.27
69 2.0 1 200.0 215.0 20.38
70 2.0 1 90.0 105.0 43.65
71 2.0 1 120.0 135.0 16.7
72 2.0 1 220.0 235.0 42.33
73 2.0 1 220.0 235.0 61.53
74 2.0 1 210.0 225.0 48.57
75 2.0 1 85.0 100.0 61.53
76 2.0 2 180.0 195.0 67.5
77 2.0 1 185.0 200.0 62.47
78 2.0 1 140.0 155.0 48.57
79 2.0 1 215.0 230.0 45.43
80 2.0 1 175.0 190.0 54.68
81 2.0 -1 104.68 140.68 45.68
82 2.0 -1 164.72 202.72 57.72
83 2.0 -1 251.93 286.93 41.93
84 2.0 -1 159.2 195.2 45.2
85 2.0 -1 152.5 192.5 67.5
86 2.0 -2 168.68 200.68 30.68
87 2.0 -1 258.77 292.77 37.77
88 2.0 -2 203.93 239.93 44.93
89 2.0 -1 182.37 216.37 36.37
90 2.0 -1 228.35 264.35 44.35
91 2.0 -1 115.22 153.22 58.22
92 2.0 -1 113.63 153.63 68.63
93 2.0 -1 247.83 276.83 21.83
94 2.0 -1 160.7 186.7 16.7
95 2.0 -2 175.2 214.2 64.2
96 2.0 -1 109.15 143.15 38.15
97 2.0 -1 212.92 246.92 36.92
98 2.0 -1 122.53 160.53 55.53
99 2.0 -2 206.02 245.02 65.02
100 2.0 -1 253.77 287.77 37.77
101 2.0 -2 116.47 151.47 41.47
102 2.0 -1 177.27 218.27 78.27
103 2.0 -1 158.58 195.58 50.58
104 2.0 -1 196.83 233.83 48.83
