10 40 480 6 0
0 0.0 0 0.0 480 480
1 2.0 1 80.0 95.0 21.92
2 2.0 1 190.0 205.0 29.32
3 2.0 2 145.0 160.0 44.6
4 2.0 1 145.0 160.0 26.62
5 2.0 2 210.0 225.0 41.42
6 2.0 1 70.0 85.0 66.8
7 2.0 1 235.0 250.0 14.77
8 2.0 2 190.0 205.0 32.92
9 2.0 1 65.0 80.0 37.63
10 2.0 1 160.0 175.0 17.92
11 2.0 1 235.0 250.0 30.08
12 2.0 1 125.0 140.0 51.0
13 2.0 1 135.0 150.0 74.87
14 2.0 1 70.0 85.0 78.27
15 2.0 1 195.0 210.0 25.52
16 2.0 1 80.0 95.0 21.92
17 2.0 1 70.0 85.0 44.35
18 2.0 2 210.0 225.0 42.33
19 2.0 1 190.0 205.0 16.7
20 2.0 1 85.0 100.0 46.05
21 2.0 -1 87.92 116.92 21.92
22 2.0 -1 202.32 234.32 29.32
23 2.0 -2 168.6 204.6 44.6
24 2.0 -1 155.62 186.62 26.62
25 2.0 -2 231.42 266.42 41.42
26 2.0 -1 111.8 151.8 66.8
27 2.0 -1 239.77 264.77 14.77
28 2.0 -2 204.92 237.92 32.92
29 2.0 -1 83.63 117.63 37.63
30 2.0 -1 165.92 192.92 17.92
31 2.0 -1 248.08 280.08 30.08
32 2.0 -1 154.0 191.0 51.0
33 2.0 -1 183.87 224.87 74.87
34 2.0 -1 122.27 163.27 78.27
35 2.0 -1 205.52 235.52 25.52
36 2.0 -1 87.92 116.92 21.92
37 2.0 -1 93.35 129.35 44.35
38 2.0 -2 232.33 267.33 42.33
39 2.0 -1 195.7 221.7 16.7
40 2.0 -1 110.05 146.05 46.05
41 0.0 0 0.0 480 480
