id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,10:30:00,18,20,1
1,09:10:00,11:20:00,7,16,1
2,07:00:00,11:25:00,19,0,1
3,07:00:00,09:00:00,3,1,1
4,07:00:00,10:00:00,14,5,1
5,08:05:00,12:35:00,8,19,1
6,07:00:00,12:40:00,0,3,1
7,07:00:00,11:00:00,5,18,1
8,07:00:00,09:45:00,11,12,1
9,07:00:00,12:45:00,1,17,1
10,07:00:00,08:45:00,6,13,1
11,07:00:00,11:50:00,10,13,1
12,07:00:00,09:25:00,4,12,1
13,07:00:00,12:00:00,17,0,1
14,07:00:00,09:55:00,9,15,2
15,07:00:00,09:35:00,19,9,1
16,07:00:00,10:15:00,17,10,1
17,07:00:00,12:15:00,15,7,1
18,09:25:00,12:40:00,3,17,2
19,07:00:00,13:15:00,1,18,1
20,07:00:00,09:00:00,9,13,1
21,07:00:00,10:00:00,15,5,1
22,07:00:00,10:35:00,13,6,1
23,07:45:00,11:40:00,13,11,2
24,08:15:00,10:45:00,11,14,1
25,07:00:00,13:20:00,11,13,3
26,07:00:00,13:05:00,10,11,1
27,07:00:00,10:30:00,15,6,1
28,07:00:00,13:30:00,8,10,1
29,07:00:00,10:00:00,16,6,1
30,11:20:00,13:55:00,10,16,2
31,07:00:00,09:30:00,12,20,1
32,11:50:00,13:50:00,3,8,1
33,07:00:00,08:40:00,0,9,1
34,07:30:00,13:35:00,17,9,1
35,07:00:00,09:30:00,5,7,1
36,07:25:00,11:30:00,0,20,1
37,07:00:00,10:25:00,20,9,2
38,07:00:00,10:10:00,1,0,1
39,07:00:00,09:50:00,11,16,2
40,07:00:00,09:50:00,16,3,2
41,07:00:00,13:30:00,6,18,2
42,07:00:00,08:45:00,5,0,1
43,07:50:00,13:15:00,12,2,1
44,07:00:00,10:50:00,19,5,1
45,07:00:00,09:20:00,14,18,1
46,07:00:00,10:30:00,13,16,2
47,07:00:00,11:10:00,2,12,1
48,09:30:00,10:35:00,4,7,1
49,07:00:00,09:10:00,5,17,1
50,07:00:00,11:50:00,6,19,1
51,07:00:00,10:05:00,10,0,1
52,07:00:00,11:55:00,4,16,1
53,07:10:00,10:45:00,16,2,1
54,07:00:00,10:00:00,7,20,1
55,07:00:00,11:15:00,11,10,1
56,07:00:00,12:00:00,13,7,1
57,07:00:00,10:20:00,9,6,2
58,07:00:00,09:55:00,19,11,1
59,07:00:00,08:35:00,5,19,1
60,07:00:00,10:50:00,5,2,1
61,07:00:00,10:40:00,18,8,1
62,07:00:00,09:00:00,13,9,1
63,07:00:00,13:15:00,2,16,1
64,07:00:00,08:05:00,8,0,2
65,07:00:00,08:20:00,13,8,1
66,07:00:00,11:10:00,4,11,1
67,07:45:00,11:55:00,10,2,2
68,07:00:00,08:20:00,15,5,1
69,07:00:00,08:45:00,15,1,2
