10 200 660 6 0
0 0.0 0 0.0 660 660
1 2.0 1 295.0 310.0 39.52
2 2.0 1 350.0 365.0 46.05
3 2.0 1 220.0 235.0 43.72
4 2.0 1 355.0 370.0 42.45
5 2.0 1 305.0 320.0 65.03
6 2.0 2 350.0 365.0 51.0
7 2.0 1 165.0 180.0 81.5
8 2.0 2 120.0 135.0 74.87
9 2.0 1 390.0 405.0 55.23
10 2.0 2 225.0 240.0 61.48
11 2.0 1 90.0 105.0 48.83
12 2.0 1 170.0 185.0 30.63
13 2.0 1 365.0 380.0 62.88
14 2.0 1 105.0 120.0 26.7
15 2.0 1 230.0 245.0 41.35
16 2.0 1 420.0 435.0 66.8
17 2.0 2 410.0 425.0 47.0
18 2.0 2 290.0 305.0 33.72
19 2.0 1 340.0 355.0 27.23
20 2.0 1 285.0 300.0 44.67
21 2.0 2 110.0 125.0 63.22
22 2.0 1 85.0 100.0 58.1
23 2.0 1 125.0 140.0 51.25
24 2.0 2 405.0 420.0 21.92
25 2.0 1 420.0 435.0 42.17
26 2.0 1 275.0 290.0 50.0
27 2.0 2 375.0 390.0 62.52
28 2.0 1 80.0 95.0 73.12
29 2.0 1 270.0 285.0 60.8
30 2.0 1 145.0 160.0 30.57
31 2.0 1 305.0 320.0 25.52
32 2.0 1 140.0 155.0 24.22
33 2.0 1 60.0 75.0 36.92
34 2.0 2 125.0 140.0 69.38
35 2.0 1 285.0 300.0 47.0
36 2.0 1 215.0 230.0 58.1
37 2.0 1 220.0 235.0 67.5
38 2.0 1 65.0 80.0 34.07
39 2.0 1 265.0 280.0 42.17
40 2.0 1 250.0 265.0 32.7
41 2.0 2 225.0 240.0 20.53
42 2.0 2 280.0 295.0 21.92
43 2.0 1 265.0 280.0 44.93
44 2.0 2 315.0 330.0 77.6
45 2.0 1 165.0 180.0 34.33
46 2.0 1 405.0 420.0 14.92
47 2.0 1 130.0 145.0 45.03
48 2.0 1 85.0 100.0 26.62
49 2.0 1 215.0 230.0 60.47
50 2.0 1 60.0 75.0 22.72
51 2.0 1 295.0 310.0 55.53
52 2.0 1 355.0 370.0 62.7
53 2.0 1 405.0 420.0 41.35
54 2.0 2 80.0 95.0 48.32
55 2.0 1 65.0 80.0 32.92
56 2.0 1 360.0 375.0 22.65
57 2.0 1 355.0 370.0 30.23
58 2.0 1 85.0 100.0 34.07
59 2.0 2 155.0 170.0 80.57
60 2.0 1 255.0 270.0 51.48
61 2.0 1 415.0 430.0 67.18
62 2.0 1 265.0 280.0 33.72
63 2.0 1 255.0 270.0 23.03
64 2.0 1 110.0 125.0 50.97
65 2.0 2 360.0 375.0 55.0
66 2.0 1 420.0 435.0 62.47
67 2.0 1 210.0 225.0 72.03
68 2.0 1 370.0 385.0 51.4
69 2.0 1 325.0 340.0 50.85
70 2.0 1 200.0 215.0 43.72
71 2.0 2 245.0 260.0 41.8
72 2.0 2 255.0 270.0 37.07
73 2.0 1 105.0 120.0 67.18
74 2.0 1 180.0 195.0 22.65
75 2.0 1 280.0 295.0 32.7
76 2.0 1 355.0 370.0 44.93
77 2.0 1 370.0 385.0 44.93
78 2.0 2 110.0 125.0 51.48
79 2.0 1 190.0 205.0 25.52
80 2.0 1 205.0 220.0 30.23
81 2.0 1 175.0 190.0 44.5
82 2.0 1 80.0 95.0 51.93
83 2.0 2 335.0 350.0 22.65
84 2.0 1 330.0 345.0 22.65
85 2.0 1 130.0 145.0 49.12
86 2.0 1 370.0 385.0 27.08
87 2.0 1 255.0 270.0 47.0
88 2.0 1 345.0 360.0 44.73
89 2.0 1 305.0 320.0 52.0
90 2.0 2 80.0 95.0 37.92
91 2.0 1 245.0 260.0 55.7
92 2.0 1 370.0 385.0 44.5
93 2.0 2 350.0 365.0 45.32
94 2.0 2 400.0 415.0 54.32
95 2.0 1 255.0 270.0 64.7
96 2.0 1 305.0 320.0 46.9
97 2.0 1 220.0 235.0 16.7
98 2.0 2 185.0 200.0 30.08
99 2.0 2 90.0 105.0 70.35
100 2.0 1 285.0 300.0 16.7
101 2.0 -1 314.52 349.52 39.52
102 2.0 -1 375.05 411.05 46.05
103 2.0 -1 242.72 278.72 43.72
104 2.0 -1 377.45 412.45 42.45
105 2.0 -1 346.03 385.03 65.03
106 2.0 -2 379.0 416.0 51.0
107 2.0 -1 220.5 261.5 81.5
108 2.0 -2 168.87 209.87 74.87
109 2.0 -1 422.23 460.23 55.23
110 2.0 -2 262.48 301.48 61.48
111 2.0 -1 116.83 153.83 48.83
112 2.0 -1 183.63 215.63 30.63
113 2.0 -1 403.88 442.88 62.88
114 2.0 -1 115.7 146.7 26.7
115 2.0 -1 251.35 286.35 41.35
116 2.0 -1 461.8 501.8 66.8
117 2.0 -2 436.0 472.0 47.0
118 2.0 -2 305.72 338.72 33.72
119 2.0 -1 351.23 382.23 27.23
120 2.0 -1 308.67 344.67 44.67
121 2.0 -2 149.22 188.22 63.22
122 2.0 -1 120.1 158.1 58.1
123 2.0 -1 154.25 191.25 51.25
124 2.0 -2 412.92 441.92 21.92
125 2.0 -1 442.17 477.17 42.17
126 2.0 -1 303.0 340.0 50.0
127 2.0 -2 413.52 452.52 62.52
128 2.0 -1 128.12 168.12 73.12
129 2.0 -1 306.8 345.8 60.8
130 2.0 -1 158.57 190.57 30.57
131 2.0 -1 315.52 345.52 25.52
132 2.0 -1 149.22 179.22 24.22
133 2.0 -1 77.92 111.92 36.92
134 2.0 -2 169.38 209.38 69.38
135 2.0 -1 311.0 347.0 47.0
136 2.0 -1 250.1 288.1 58.1
137 2.0 -1 262.5 302.5 67.5
138 2.0 -1 81.07 114.07 34.07
139 2.0 -1 287.17 322.17 42.17
140 2.0 -1 264.7 297.7 32.7
141 2.0 -2 232.53 260.53 20.53
142 2.0 -2 287.92 316.92 21.92
143 2.0 -1 288.93 324.93 44.93
144 2.0 -2 366.6 407.6 77.6
145 2.0 -1 181.33 214.33 34.33
146 2.0 -1 409.92 434.92 14.92
147 2.0 -1 154.03 190.03 45.03
148 2.0 -1 95.62 126.62 26.62
149 2.0 -1 251.47 290.47 60.47
150 2.0 -1 68.72 97.72 22.72
151 2.0 -1 327.53 365.53 55.53
152 2.0 -1 393.7 432.7 62.7
153 2.0 -1 426.35 461.35 41.35
154 2.0 -2 106.32 143.32 48.32
155 2.0 -1 79.92 112.92 32.92
156 2.0 -1 368.65 397.65 22.65
157 2.0 -1 368.23 400.23 30.23
158 2.0 -1 101.07 134.07 34.07
159 2.0 -2 209.57 250.57 80.57
160 2.0 -1 284.48 321.48 51.48
161 2.0 -1 457.18 497.18 67.18
162 2.0 -1 280.72 313.72 33.72
163 2.0 -1 264.03 293.03 23.03
164 2.0 -1 138.97 175.97 50.97
165 2.0 -2 392.0 430.0 55.0
166 2.0 -1 458.47 497.47 62.47
167 2.0 -1 257.03 297.03 72.03
168 2.0 -1 399.4 436.4 51.4
169 2.0 -1 353.85 390.85 50.85
170 2.0 -1 222.72 258.72 43.72
171 2.0 -2 266.8 301.8 41.8
172 2.0 -2 273.07 307.07 37.07
173 2.0 -1 147.18 187.18 67.18
174 2.0 -1 188.65 217.65 22.65
175 2.0 -1 294.7 327.7 32.7
176 2.0 -1 378.93 414.93 44.93
177 2.0 -1 393.93 429.93 44.93
178 2.0 -2 139.48 176.48 51.48
179 2.0 -1 200.52 230.52 25.52
180 2.0 -1 218.23 250.23 30.23
181 2.0 -1 198.5 234.5 44.5
182 2.0 -1 109.93 146.93 51.93
183 2.0 -2 343.65 372.65 22.65
184 2.0 -1 338.65 367.65 22.65
185 2.0 -1 157.12 194.12 49.12
186 2.0 -1 381.08 412.08 27.08
187 2.0 -1 281.0 317.0 47.0
188 2.0 -1 368.73 404.73 44.73
189 2.0 -1 335.0 372.0 52.0
190 2.0 -2 98.92 132.92 37.92
191 2.0 -1 277.7 315.7 55.7
192 2.0 -1 393.5 429.5 44.5
193 2.0 -2 374.32 410.32 45.32
194 2.0 -2 431.32 469.32 54.32
195 2.0 -1 295.7 334.7 64.7
196 2.0 -1 330.9 366.9 46.9
197 2.0 -1 225.7 251.7 16.7
198 2.0 -2 198.08 230.08 30.08
199 2.0 -2 135.35 175.35 70.35
200 2.0 -1 290.7 316.7 16.7
201 0.0 0 0.0 660 660
