10 20 660 6 0
0 0.0 0 0.0 660 660
1 2.0 2 65.0 80.0 21.83
2 2.0 1 75.0 90.0 49.43
3 2.0 1 305.0 320.0 55.7
4 2.0 2 415.0 430.0 51.72
5 2.0 1 380.0 395.0 19.97
6 2.0 2 90.0 105.0 66.8
7 2.0 1 315.0 330.0 54.98
8 2.0 2 290.0 305.0 30.68
9 2.0 1 120.0 135.0 52.22
10 2.0 1 325.0 340.0 37.85
11 2.0 -2 72.83 101.83 21.83
12 2.0 -1 102.43 139.43 49.43
13 2.0 -1 337.7 375.7 55.7
14 2.0 -2 444.72 481.72 51.72
15 2.0 -1 386.97 414.97 19.97
16 2.0 -2 131.8 171.8 66.8
17 2.0 -1 346.98 384.98 54.98
18 2.0 -2 303.68 335.68 30.68
19 2.0 -1 150.22 187.22 52.22
20 2.0 -1 343.85 377.85 37.85
21 0.0 0 0.0 660 660
