10 140 660 6 0
0 0.0 0 0.0 660 660
1 2.0 1 250.0 265.0 48.37
2 2.0 1 275.0 290.0 64.27
3 2.0 2 240.0 255.0 37.72
4 2.0 1 375.0 390.0 46.47
5 2.0 1 350.0 365.0 42.18
6 2.0 1 60.0 75.0 65.03
7 2.0 1 405.0 420.0 54.98
8 2.0 1 310.0 325.0 47.15
9 2.0 1 200.0 215.0 34.07
10 2.0 1 240.0 255.0 14.77
11 2.0 1 105.0 120.0 65.03
12 2.0 1 140.0 155.0 57.73
13 2.0 1 390.0 405.0 16.7
14 2.0 1 325.0 340.0 64.7
15 2.0 2 140.0 155.0 48.72
16 2.0 1 325.0 340.0 50.85
17 2.0 1 420.0 435.0 55.67
18 2.0 2 310.0 325.0 60.25
19 2.0 1 290.0 305.0 42.18
20 2.0 2 390.0 405.0 46.05
21 2.0 1 105.0 120.0 31.0
22 2.0 1 130.0 145.0 56.0
23 2.0 1 220.0 235.0 49.17
24 2.0 1 60.0 75.0 69.07
25 2.0 1 365.0 380.0 20.53
26 2.0 1 70.0 85.0 37.02
27 2.0 1 255.0 270.0 45.32
28 2.0 1 350.0 365.0 39.7
29 2.0 1 200.0 215.0 55.77
30 2.0 1 190.0 205.0 25.52
31 2.0 1 270.0 285.0 70.47
32 2.0 1 105.0 120.0 62.52
33 2.0 2 265.0 280.0 46.53
34 2.0 2 295.0 310.0 17.92
35 2.0 1 210.0 225.0 70.9
36 2.0 1 385.0 400.0 51.42
37 2.0 1 130.0 145.0 30.63
38 2.0 1 240.0 255.0 49.67
39 2.0 1 310.0 325.0 50.0
40 2.0 1 150.0 165.0 46.53
41 2.0 1 305.0 320.0 25.52
42 2.0 1 225.0 240.0 34.33
43 2.0 1 405.0 420.0 41.93
44 2.0 1 135.0 150.0 51.72
45 2.0 1 280.0 295.0 41.77
46 2.0 1 135.0 150.0 64.2
47 2.0 1 380.0 395.0 44.67
48 2.0 1 215.0 230.0 45.68
49 2.0 1 345.0 360.0 62.7
50 2.0 1 70.0 85.0 45.43
51 2.0 1 405.0 420.0 55.05
52 2.0 1 360.0 375.0 50.0
53 2.0 1 175.0 190.0 58.42
54 2.0 1 120.0 135.0 54.25
55 2.0 2 75.0 90.0 26.62
56 2.0 1 65.0 80.0 41.35
57 2.0 1 340.0 355.0 29.32
58 2.0 2 385.0 400.0 48.27
59 2.0 1 310.0 325.0 53.58
60 2.0 1 115.0 130.0 51.92
61 2.0 1 225.0 240.0 55.42
62 2.0 1 275.0 290.0 20.53
63 2.0 2 95.0 110.0 27.08
64 2.0 2 345.0 360.0 68.47
65 2.0 1 135.0 150.0 44.93
66 2.0 1 80.0 95.0 48.72
67 2.0 1 255.0 270.0 30.82
68 2.0 1 395.0 410.0 75.22
69 2.0 1 335.0 350.0 50.97
70 2.0 1 260.0 275.0 36.75
71 2.0 -1 276.37 313.37 48.37
72 2.0 -1 315.27 354.27 64.27
73 2.0 -2 258.72 292.72 37.72
74 2.0 -1 400.47 436.47 46.47
75 2.0 -1 372.18 407.18 42.18
76 2.0 -1 101.03 140.03 65.03
77 2.0 -1 436.98 474.98 54.98
78 2.0 -1 336.15 372.15 47.15
79 2.0 -1 216.07 249.07 34.07
80 2.0 -1 244.77 269.77 14.77
81 2.0 -1 146.03 185.03 65.03
82 2.0 -1 174.73 212.73 57.73
83 2.0 -1 395.7 421.7 16.7
84 2.0 -1 365.7 404.7 64.7
85 2.0 -2 166.72 203.72 48.72
86 2.0 -1 353.85 390.85 50.85
87 2.0 -1 452.67 490.67 55.67
88 2.0 -2 346.25 385.25 60.25
89 2.0 -1 312.18 347.18 42.18
90 2.0 -2 415.05 451.05 46.05
91 2.0 -1 119.0 151.0 31.0
92 2.0 -1 163.0 201.0 56.0
93 2.0 -1 247.17 284.17 49.17
94 2.0 -1 104.07 144.07 69.07
95 2.0 -1 372.53 400.53 20.53
96 2.0 -1 88.02 122.02 37.02
97 2.0 -1 279.32 315.32 45.32
98 2.0 -1 369.7 404.7 39.7
99 2.0 -1 232.77 270.77 55.77
100 2.0 -1 200.52 230.52 25.52
101 2.0 -1 315.47 355.47 70.47
102 2.0 -1 143.52 182.52 62.52
103 2.0 -2 290.53 326.53 46.53
104 2.0 -2 300.92 327.92 17.92
105 2.0 -1 255.9 295.9 70.9
106 2.0 -1 414.42 451.42 51.42
107 2.0 -1 143.63 175.63 30.63
108 2.0 -1 267.67 304.67 49.67
109 2.0 -1 338.0 375.0 50.0
110 2.0 -1 175.53 211.53 46.53
111 2.0 -1 315.52 345.52 25.52
112 2.0 -1 241.33 274.33 34.33
113 2.0 -1 426.93 461.93 41.93
114 2.0 -1 164.72 201.72 51.72
115 2.0 -1 301.77 336.77 41.77
116 2.0 -1 175.2 214.2 64.2
117 2.0 -1 403.67 439.67 44.67
118 2.0 -1 239.68 275.68 45.68
119 2.0 -1 383.7 422.7 62.7
120 2.0 -1 94.43 130.43 45.43
121 2.0 -1 437.05 475.05 55.05
122 2.0 -1 388.0 425.0 50.0
123 2.0 -1 210.42 248.42 58.42
124 2.0 -1 151.25 189.25 54.25
125 2.0 -2 85.62 116.62 26.62
126 2.0 -1 86.35 121.35 41.35
127 2.0 -1 352.32 384.32 29.32
128 2.0 -2 411.27 448.27 48.27
129 2.0 -1 340.58 378.58 53.58
130 2.0 -1 144.92 181.92 51.92
131 2.0 -1 257.42 295.42 55.42
132 2.0 -1 282.53 310.53 20.53
133 2.0 -2 106.08 137.08 27.08
134 2.0 -2 388.47 428.47 68.47
135 2.0 -1 158.93 194.93 44.93
136 2.0 -1 106.72 143.72 48.72
137 2.0 -1 268.82 300.82 30.82
138 2.0 -1 444.22 485.22 75.22
139 2.0 -1 363.97 400.97 50.97
140 2.0 -1 277.75 311.75 36.75
141 0.0 0 0.0 660 660
