10 40 660 6 0
0 0.0 0 0.0 660 660
1 2.0 2 90.0 105.0 25.52
2 2.0 2 340.0 355.0 23.03
3 2.0 1 385.0 400.0 41.62
4 2.0 1 365.0 380.0 23.03
5 2.0 1 305.0 320.0 63.97
6 2.0 1 190.0 205.0 27.23
7 2.0 1 310.0 325.0 30.57
8 2.0 1 190.0 205.0 39.7
9 2.0 2 60.0 75.0 42.47
10 2.0 1 85.0 100.0 66.57
11 2.0 1 395.0 410.0 17.92
12 2.0 1 400.0 415.0 44.73
13 2.0 2 225.0 240.0 58.1
14 2.0 1 350.0 365.0 45.32
15 2.0 1 130.0 145.0 81.5
16 2.0 1 260.0 275.0 69.38
17 2.0 2 365.0 380.0 64.2
18 2.0 1 65.0 80.0 42.45
19 2.0 2 410.0 425.0 66.57
20 2.0 1 310.0 325.0 37.52
21 2.0 -2 100.52 130.52 25.52
22 2.0 -2 349.03 378.03 23.03
23 2.0 -1 406.62 441.62 41.62
24 2.0 -1 374.03 403.03 23.03
25 2.0 -1 344.97 383.97 63.97
26 2.0 -1 201.23 232.23 27.23
27 2.0 -1 323.57 355.57 30.57
28 2.0 -1 209.7 244.7 39.7
29 2.0 -2 82.47 117.47 42.47
30 2.0 -1 126.57 166.57 66.57
31 2.0 -1 400.92 427.92 17.92
32 2.0 -1 423.73 459.73 44.73
33 2.0 -2 260.1 298.1 58.1
34 2.0 -1 374.32 410.32 45.32
35 2.0 -1 185.5 226.5 81.5
36 2.0 -1 304.38 344.38 69.38
37 2.0 -2 405.2 444.2 64.2
38 2.0 -1 87.45 122.45 42.45
39 2.0 -2 451.57 491.57 66.57
40 2.0 -1 328.52 362.52 37.52
41 0.0 0 0.0 660 660
